dataset,chromosomes,start_position,end_position,score,score_sma,dataset_strand,product,sample_strand,time_after_exposure,replicate,async,early,late,ear_la
.,chr1,20000000,20050000,0.225514451652774,0.6820474144118,.,CPD,-,12,_,0.823189533094439,0.906311490638628,0.733596585664294,1.23543580811235
.,chr1,20000000,20050000,0.225514451652774,0.6820474144118,.,CPD,+,12,_,0.804855533269523,1.61614399566722,0.734236408163903,2.20112211502654
.,chr1,20050000,20100000,0.102598,0.623802041312319,.,CPD,+,12,_,1.33761914613655,1.15278832334936,0.935283537219929,1.23255491781236
.,chr1,20050000,20100000,0.102598,0.623802041312319,.,CPD,-,12,_,0.762969373557008,1.28877736877715,1.11195209071973,1.15902238912376
.,chr1,20100000,20150000,0.753642750147443,0.534915376572998,.,CPD,-,12,_,1.39881961924139,0.827078929724078,0.930486561100116,0.888867141451481
.,chr1,20100000,20150000,0.753642750147443,0.534915376572998,.,CPD,+,12,_,1.02197567087267,0.941565495115176,1.05808949290115,0.889873211512117
.,chr1,20150000,20200000,1.3438,0.443536002635619,.,CPD,+,12,_,1.05451277843954,1.27574437133532,1.15942611387059,1.10032399311451
.,chr1,20150000,20200000,1.3438,0.443536002635619,.,CPD,-,12,_,1.22191039871198,1.01912935699558,0.871831452849674,1.16895227129562
.,chr1,20200000,20250000,0.876542508536729,0.396104798656218,.,CPD,+,12,_,1.26859749210744,1.54842955259005,1.38918874519174,1.11462863340167
.,chr1,20200000,20250000,0.876542508536729,0.396104798656218,.,CPD,-,12,_,1.2861301501714,1.53412888419233,1.43234959248967,1.07105757716993
.,chr1,20250000,20300000,0.218055592663231,0.389294000752472,.,CPD,+,12,_,0.706511844796894,0.849982175851049,0.87545289184592,0.970905669246046
.,chr1,20250000,20300000,0.218055592663231,0.389294000752472,.,CPD,-,12,_,0.444378037950791,0.733124326879356,0.597469732002944,1.22704848063457
.,chr1,20300000,20350000,0.0736967589790586,0.398952300752472,.,CPD,-,12,_,0.417932547086401,0.74834347850083,0.541732314984302,1.38138977092868
.,chr1,20300000,20350000,0.0736967589790586,0.398952300752472,.,CPD,+,12,_,0.412818558396175,0.578983445622484,0.443962004408332,1.30412837106206
.,chr1,20350000,20400000,0.0733425,0.335897713744034,.,CPD,-,12,_,0.362984970030075,0.416450049164738,0.506081830671359,0.82289073411761
.,chr1,20350000,20400000,0.0733425,0.335897713744034,.,CPD,+,12,_,0.364747634565497,0.356787602047844,0.475873051342648,0.749753744283667
.,chr1,20400000,20450000,0.108589779172277,0.185922999859884,.,CPD,-,12,_,0.842322567540509,0.602245990824556,0.748383411722114,0.804729208840587
.,chr1,20400000,20450000,0.108589779172277,0.185922999859884,.,CPD,+,12,_,0.788905013117377,0.584000707925774,0.472559316246547,1.23582519241052
.,chr1,20450000,20500000,0.185265645410663,0.0755526939941657,.,CPD,+,12,_,0.608477967040415,0.420283976234285,0.675037243322403,0.622608575144281
.,chr1,20450000,20500000,0.185265645410663,0.0755526939941657,.,CPD,-,12,_,0.590958827823748,0.390001250379501,0.478211939646625,0.815540596221192
.,chr1,2050000,2100000,-0.13108241102296,0.0441541065339868,.,CPD,+,12,_,0.631644933270213,0.945014762638098,0.702768042060036,1.34470366618829
.,chr1,2050000,2100000,-0.13108241102296,0.0441541065339868,.,CPD,-,12,_,0.78696158296118,1.05911349838106,1.06850846992484,0.991207396283492
.,chr1,20500000,20550000,0.157406472615323,0.0463418186334064,.,CPD,-,12,_,0.606874449090794,0.795876182877518,0.590771206897886,1.34718174072265
.,chr1,20500000,20550000,0.157406472615323,0.0463418186334064,.,CPD,+,12,_,0.781263811501677,0.961930417572489,0.890998849331625,1.07960904584116
.,chr1,20550000,20600000,0.199181,0.0612034128973167,.,CPD,-,12,_,0.793256820445904,0.521178249802081,0.826216098796672,0.630801373346685
.,chr1,20550000,20600000,0.199181,0.0612034128973167,.,CPD,+,12,_,0.986162859275609,0.509875362926492,0.684692163122593,0.744678251611884
.,chr1,20600000,20650000,0.12309688006306,0.108543382738404,.,CPD,-,12,_,0.442960502843734,0.413102367324895,0.468349440073909,0.882038776986056
.,chr1,20600000,20650000,0.12309688006306,0.108543382738404,.,CPD,+,12,_,0.559935748735083,0.505379912043002,0.719554308291833,0.702351311387094
.,chr1,20650000,20700000,-0.155947138841505,0.165531727370445,.,CPD,+,12,_,0.757653102703803,0.626342022720919,0.674988456547043,0.927929976647335
.,chr1,20650000,20700000,-0.155947138841505,0.165531727370445,.,CPD,-,12,_,0.690830819341544,0.488128553126856,0.620406883751082,0.786787777362415
.,chr1,20700000,20750000,-0.22716055012045,0.217085643436481,.,CPD,-,12,_,0.582694143553953,0.517802833782267,0.658900417005762,0.785859016655833
.,chr1,20700000,20750000,-0.22716055012045,0.217085643436481,.,CPD,+,12,_,0.55571274111703,0.593374580955329,0.737238461435857,0.804861129734962
.,chr1,20750000,20800000,-0.0740531609443618,0.274097796174949,.,CPD,-,12,_,0.754117522906894,0.746142791504547,0.973765260091466,0.766245030588236
.,chr1,20750000,20800000,-0.0740531609443618,0.274097796174949,.,CPD,+,12,_,0.55225879898358,0.900750864191071,0.732708638562013,1.22934385755142
.,chr1,20800000,20850000,0.222312701618161,0.333350727732969,.,CPD,-,12,_,0.935988896140411,1.26170373397729,1.26534841075661,0.997119625908298
.,chr1,20800000,20850000,0.222312701618161,0.333350727732969,.,CPD,+,12,_,0.794048211822603,1.05315837369833,0.778423399402815,1.35293771295452
.,chr1,20850000,20900000,0.546742198410874,0.405111330459977,.,CPD,+,12,_,0.874823642136417,0.958283993228517,0.883391793835805,1.08477801120103
.,chr1,20850000,20900000,0.546742198410874,0.405111330459977,.,CPD,-,12,_,0.698834735248926,0.992622899162954,0.782408998446519,1.26867520840611
.,chr1,20900000,20950000,0.678473225492687,0.475762421229902,.,CPD,+,12,_,1.59235815295358,1.54142391196531,1.19050602046226,1.29476364291446
.,chr1,20900000,20950000,0.678473225492687,0.475762421229902,.,CPD,-,12,_,1.66152233964936,1.27031549249214,1.70884272429182,0.74337765227551
.,chr1,20950000,21000000,0.700804806071026,0.517571900976368,.,CPD,-,12,_,1.38192890511364,1.37882763679001,1.08282843877879,1.27335742894326
.,chr1,20950000,21000000,0.700804806071026,0.517571900976368,.,CPD,+,12,_,1.02909599316973,0.890957286328258,0.823919853566621,1.08136402159924
.,chr1,2100000,2150000,-0.100975,-0.0288407934660132,.,CPD,-,12,_,0.819299611953487,0.574621335618387,0.689136513763838,0.833828021214538
.,chr1,2100000,2150000,-0.100975,-0.0288407934660132,.,CPD,+,12,_,0.912927421218389,0.623839993877379,0.714611826118649,0.872977427851581
.,chr1,21000000,21050000,0.727528,0.551963528704769,.,CPD,-,12,_,0.78755790715381,1.04767873158028,0.727855941773605,1.43940396918015
.,chr1,21000000,21050000,0.727528,0.551963528704769,.,CPD,+,12,_,0.79249994390023,1.04005328235961,0.909892058681842,1.14305128002362
.,chr1,21050000,21100000,0.7917103155802,0.583389745685006,.,CPD,-,12,_,1.03785966723774,1.26580821833068,0.960414094450764,1.31798171814062
.,chr1,21050000,21100000,0.7917103155802,0.583389745685006,.,CPD,+,12,_,1.85052167367535,1.20807184942727,1.3987355488636,0.863688529549969
.,chr1,21100000,21150000,0.840702907333139,0.588674753643296,.,CPD,-,12,_,0.935679899324804,1.12621353307262,1.05332760172342,1.06919588096804
.,chr1,21100000,21150000,0.840702907333139,0.588674753643296,.,CPD,+,12,_,1.97763672607087,1.71187823840255,1.1827779686662,1.44733693368757
.,chr1,21150000,21200000,0.550563768857746,0.577019299245409,.,CPD,-,12,_,1.38741794614141,1.36334334619315,1.36734956903389,0.997070081468943
.,chr1,21150000,21200000,0.550563768857746,0.577019299245409,.,CPD,+,12,_,1.99951409885085,1.47513847305143,1.06593500678739,1.38389157280549
.,chr1,21200000,21250000,0.190934247344209,0.562208959837087,.,CPD,-,12,_,1.20879726255234,0.93244656162255,0.867752742326898,1.07455328705983
.,chr1,21200000,21250000,0.190934247344209,0.562208959837087,.,CPD,+,12,_,1.90761345807555,0.982235451167049,1.0061055370092,0.976274769431139
.,chr1,21250000,21300000,0.269863116339645,0.54363983250068,.,CPD,-,12,_,1.1508932950146,1.07357779212859,0.923267178102817,1.16280294327655
.,chr1,21250000,21300000,0.269863116339645,0.54363983250068,.,CPD,+,12,_,1.64810550194858,1.49271739850196,1.03462687642422,1.44275915551407
.,chr1,21300000,21350000,0.536574871420535,0.512231085839496,.,CPD,-,12,_,2.56646543483599,1.76570635923725,1.50509834562693,1.17315015617917
.,chr1,21300000,21350000,0.536574871420535,0.512231085839496,.,CPD,+,12,_,2.48275216236068,2.60759797448018,1.85305789630458,1.40718645633271
.,chr1,21350000,21400000,0.599592277993776,0.476485858618322,.,CPD,+,12,_,2.14771047363615,1.46154392052403,1.79236433081907,0.815427921317833
.,chr1,21350000,21400000,0.599592277993776,0.476485858618322,.,CPD,-,12,_,1.80826867371253,1.42032210497081,1.5260076912905,0.930743739416989
.,chr1,21400000,21450000,0.56191868151381,0.486178603921608,.,CPD,+,12,_,1.44895715177282,1.28114260609789,1.63004572594166,0.785955010776024
.,chr1,21400000,21450000,0.56191868151381,0.486178603921608,.,CPD,-,12,_,1.24247790232867,1.18529774960366,0.941988661092313,1.25829301196599
.,chr1,21450000,21500000,0.552701411987805,0.542936048679129,.,CPD,-,12,_,1.53737811214671,1.37807288515884,1.24780749843277,1.1043954190768
.,chr1,21450000,21500000,0.552701411987805,0.542936048679129,.,CPD,+,12,_,1.98770329201071,1.38748979896924,1.28031444475168,1.08371018124251
.,chr1,2150000,2200000,-0.0113564,-0.059202279137265,.,CPD,-,12,_,0.723012905213841,0.675858586616642,0.701457313223836,0.963506365783622
.,chr1,2150000,2200000,-0.0113564,-0.059202279137265,.,CPD,+,12,_,0.95986984295169,0.94631052313428,0.833095077613776,1.13589738862074
.,chr1,21500000,21550000,0.541836726635938,0.573861309155279,.,CPD,-,12,_,1.2205585422832,0.949685745341278,0.718739539665539,1.32132113642058
.,chr1,21500000,21550000,0.541836726635938,0.573861309155279,.,CPD,+,12,_,0.94009706522742,0.969052523151643,0.907601076776496,1.06770755120014
.,chr1,21550000,21600000,0.477622848968352,0.542625460875736,.,CPD,-,12,_,1.15098003665523,1.08391596709021,1.49660797947957,0.724248421732412
.,chr1,21550000,21600000,0.477622848968352,0.542625460875736,.,CPD,+,12,_,1.47695503708657,1.26017745111218,1.23804443317031,1.01787740193233
.,chr1,21600000,21650000,0.483250635121402,0.485559627852336,.,CPD,-,12,_,1.47744148518843,1.53473289021381,1.44464818137103,1.06235754144465
.,chr1,21600000,21650000,0.483250635121402,0.485559627852336,.,CPD,+,12,_,1.75736226968419,1.48286206430482,1.31479320232894,1.12782912299682
.,chr1,21650000,21700000,0.647491221890605,0.445055623129211,.,CPD,-,12,_,1.76425518870893,1.39319665677191,1.28692615950617,1.08257699673035
.,chr1,21650000,21700000,0.647491221890605,0.445055623129211,.,CPD,+,12,_,1.59530470481539,1.0306122196328,1.11369614063544,0.925398034552551
.,chr1,21700000,21750000,0.758508694919421,0.435479881930431,.,CPD,+,12,_,0.721244182714826,0.606955376283673,0.840815455493672,0.721865151642947
.,chr1,21700000,21750000,0.758508694919421,0.435479881930431,.,CPD,-,12,_,0.723867521726193,1.00142622324379,0.886415611841348,1.12974795329194
.,chr1,21750000,21800000,0.57911572110115,0.470123834345322,.,CPD,-,12,_,0.898665453010067,1.21401318619704,0.839527627379631,1.44606698648652
.,chr1,21750000,21800000,0.57911572110115,0.470123834345322,.,CPD,+,12,_,0.806265706138289,1.46982654430161,0.889141239045249,1.65308556138943
.,chr1,21800000,21850000,0.224216388625104,0.542581524605457,.,CPD,-,12,_,0.986831654201327,1.50145931164842,1.32937489402496,1.1294476211315
.,chr1,21800000,21850000,0.224216388625104,0.542581524605457,.,CPD,+,12,_,1.04991836985419,1.20638731295711,0.893334129737374,1.35043235537387
.,chr1,21850000,21900000,0.0289339477597721,0.595554313783856,.,CPD,-,12,_,0.72855649633827,1.0673306784508,0.941926385760507,1.13313598024865
.,chr1,21850000,21900000,0.0289339477597721,0.595554313783856,.,CPD,+,12,_,0.934588958807116,1.39797497157428,0.871839244923321,1.60347791145514
.,chr1,21900000,21950000,0.156878634282565,0.592720073558378,.,CPD,-,12,_,1.08461283563471,1.30850839423352,1.12498828571543,1.16313068397986
.,chr1,21900000,21950000,0.156878634282565,0.592720073558378,.,CPD,+,12,_,0.781412051877616,1.04443602711893,0.951939214797423,1.09716672123985
.,chr1,21950000,22000000,0.456944,0.552514462051047,.,CPD,-,12,_,1.65975217570811,1.57771772539463,1.23236154517405,1.28023933526083
.,chr1,21950000,22000000,0.456944,0.552514462051047,.,CPD,+,12,_,1.54301181714635,1.05323173679787,1.38661453629754,0.759570673195275
.,chr1,2200000,2250000,0.0481763,-0.0901693567735478,.,CPD,-,12,_,0.950534482791327,1.01197501398996,0.81141246165258,1.24717706692463
.,chr1,2200000,2250000,0.0481763,-0.0901693567735478,.,CPD,+,12,_,0.701421336597266,1.2739168383386,0.796300274220806,1.59979454934277
.,chr1,22000000,22050000,0.888276250784852,0.541976813131012,.,CPD,+,12,_,1.43465437124398,1.33649193379175,1.12156358028214,1.19163278595008
.,chr1,22000000,22050000,0.888276250784852,0.541976813131012,.,CPD,-,12,_,0.963577061108516,1.23802795171078,1.09122465611758,1.13453077216521
.,chr1,22050000,22100000,1.2021997515697,0.593388532273074,.,CPD,+,12,_,1.79090346415746,1.33228946827923,0.999398682604763,1.33309107913454
.,chr1,22050000,22100000,1.2021997515697,0.593388532273074,.,CPD,-,12,_,1.08433441043341,1.12098677830721,0.967523670962444,1.15861431813043
.,chr1,22100000,22150000,1.01297852690539,0.664252557110773,.,CPD,+,12,_,1.00485556410488,0.786682537863764,1.1131116537047,0.706741803704508
.,chr1,22100000,22150000,1.01297852690539,0.664252557110773,.,CPD,-,12,_,0.818511897444715,0.805815099678097,0.923071407031764,0.872971574614452
.,chr1,22150000,22200000,0.619148819635827,0.702658293682517,.,CPD,-,12,_,1.07218158078293,1.01638001591154,0.904342508167134,1.12388835726795
.,chr1,22150000,22200000,0.619148819635827,0.702658293682517,.,CPD,+,12,_,0.935316867846761,0.859752085918303,1.37548591445528,0.625053355241941
.,chr1,22200000,22250000,0.356452579846115,0.682859986799668,.,CPD,-,12,_,1.15621437261803,1.01003701394702,1.01961183619203,0.990609345728312
.,chr1,22200000,22250000,0.356452579846115,0.682859986799668,.,CPD,+,12,_,1.24280344775901,0.945263632180665,0.84488641078292,1.11880558157484
.,chr1,22250000,22300000,0.473739231900791,0.584984511487815,.,CPD,-,12,_,1.4435243616097,0.796995325083121,1.40016418255163,0.569215621292851
.,chr1,22250000,22300000,0.473739231900791,0.584984511487815,.,CPD,+,12,_,1.46654174835649,0.75883227617387,1.09301060899814,0.694258838776888
.,chr1,22300000,22350000,0.73833358004573,0.441360426644725,.,CPD,+,12,_,0.905042335892537,0.866207229784809,0.744580459300259,1.1633493989338
.,chr1,22300000,22350000,0.73833358004573,0.441360426644725,.,CPD,-,12,_,0.930668008475029,0.900084968063606,0.764050258212683,1.17804419066508
.,chr1,22350000,22400000,0.737574196136764,0.320289198001718,.,CPD,-,12,_,1.07706584243211,1.03144259593989,0.90567088654035,1.1388713176814
.,chr1,22350000,22400000,0.737574196136764,0.320289198001718,.,CPD,+,12,_,1.15096562087354,0.935064084912983,0.835945335071933,1.11857085108624
.,chr1,22400000,22450000,0.540936,0.23508198984861,.,CPD,-,12,_,1.43597161526484,1.1035853745974,1.35333381958918,0.815456880352262
.,chr1,22400000,22450000,0.540936,0.23508198984861,.,CPD,+,12,_,1.13904457201485,1.70237188813522,1.18030571693531,1.44231436288851
.,chr1,22450000,22500000,0.258960931171515,0.193517677715176,.,CPD,+,12,_,0.775649939827423,1.49620838415818,0.737220953160436,2.02952503960176
.,chr1,22450000,22500000,0.258960931171515,0.193517677715176,.,CPD,-,12,_,0.764371469678144,1.0757419601041,1.09250958511051,0.984652194145545
.,chr1,2250000,2300000,-0.13231,-0.100765936773548,.,CPD,-,12,_,0.409638210692247,0.76020184439092,0.690767560844622,1.10051757998218
.,chr1,2250000,2300000,-0.13231,-0.100765936773548,.,CPD,+,12,_,0.749898314806008,0.679443853894273,0.876794202734851,0.774918278171761
.,chr1,22500000,22550000,-0.0904785023336842,0.172550454525097,.,CPD,-,12,_,0.704848263475682,0.696952850014252,0.891671675263797,0.781624974022038
.,chr1,22500000,22550000,-0.0904785023336842,0.172550454525097,.,CPD,+,12,_,0.901412366976976,1.00314746878718,1.26593367573423,0.792417081570535
.,chr1,22550000,22600000,-0.234041096861201,0.118422279933514,.,CPD,-,12,_,0.460508782237677,0.747772483282246,0.784835736233156,0.952775783211916
.,chr1,22550000,22600000,-0.234041096861201,0.118422279933514,.,CPD,+,12,_,0.57274318851656,0.939245522027392,0.990350854721596,0.948396739952761
.,chr1,22600000,22650000,-0.197733759524674,0.0485996423417595,.,CPD,-,12,_,0.428243683629477,0.450668187760339,0.49937912672458,0.902456998385706
.,chr1,22600000,22650000,-0.197733759524674,0.0485996423417595,.,CPD,+,12,_,0.572911202386258,0.846329297744223,0.623217215453104,1.35800051211504
.,chr1,22650000,22700000,-0.232923261895256,-0.0120214962621131,.,CPD,-,12,_,0.880639346321576,0.929635391562861,0.869228539870503,1.06949478637846
.,chr1,22650000,22700000,-0.232923261895256,-0.0120214962621131,.,CPD,+,12,_,0.828679068366645,0.796122581368523,0.790030694628832,1.00771094943666
.,chr1,22700000,22750000,-0.0591905414882227,-0.046547713608931,.,CPD,-,12,_,0.83307072275151,1.15434417823013,0.936511970462771,1.2325994911306
.,chr1,22700000,22750000,-0.0591905414882227,-0.046547713608931,.,CPD,+,12,_,0.882411148776323,0.875779748977394,1.02970639172932,0.850514045568448
.,chr1,22750000,22800000,0.264067,-0.0327442598033563,.,CPD,+,12,_,1.32572572205026,0.859695962232625,1.02887570072995,0.835568340881897
.,chr1,22750000,22800000,0.264067,-0.0327442598033563,.,CPD,-,12,_,1.91354063205378,1.20216190793595,1.07241529337677,1.12098541988397
.,chr1,22800000,22850000,0.197051834129904,-0.0152351901172362,.,CPD,+,12,_,1.05169127913272,0.678975130492793,0.699277653214986,0.970966435679948
.,chr1,22800000,22850000,0.197051834129904,-0.0152351901172362,.,CPD,-,12,_,1.77227559764956,1.178954975152,1.13023015726743,1.04311052715349
.,chr1,22850000,22900000,0.039347820219214,-0.011678765954955,.,CPD,-,12,_,0.687334330234904,0.83963574527952,0.839796481965909,0.999808600428984
.,chr1,22850000,22900000,0.039347820219214,-0.011678765954955,.,CPD,+,12,_,0.715723680195416,1.04100209025085,0.891602644286403,1.16756281166485
.,chr1,22900000,22950000,-0.0652753860387253,0.0237192844023563,.,CPD,-,12,_,0.463660018567773,0.712532565055389,0.744099547862845,0.957576935911168
.,chr1,22900000,22950000,-0.0652753860387253,0.0237192844023563,.,CPD,+,12,_,0.707373257032972,0.82742791000462,0.883541004270184,0.936490673331099
.,chr1,22950000,23000000,-0.0863012422966646,0.0843071995299286,.,CPD,-,12,_,1.01826751871169,1.58893515276183,1.18719449269743,1.33839498290764
.,chr1,22950000,23000000,-0.0863012422966646,0.0843071995299286,.,CPD,+,12,_,0.790302787072333,0.944073028006488,0.88358557545216,1.06845681305218
.,chr1,2300000,2350000,-0.137744,-0.10457979687711,.,CPD,+,12,_,0.704323889422395,0.905249141267817,0.93811148669914,0.964969680152885
.,chr1,2300000,2350000,-0.137744,-0.10457979687711,.,CPD,-,12,_,0.733069551330127,0.762904565880352,0.918786443726768,0.830339379830061
.,chr1,23000000,23050000,0.0475560357220629,0.14187573356615,.,CPD,-,12,_,0.7644759399296,1.29619355269523,1.13148568493657,1.14556778751284
.,chr1,23000000,23050000,0.0475560357220629,0.14187573356615,.,CPD,+,12,_,0.764879141834401,1.16250512145064,0.923804652064499,1.25838846865806
.,chr1,23050000,23100000,-0.0589504,0.212961173961365,.,CPD,-,12,_,0.619559600760535,1.10869629718089,0.800926757425825,1.38426677208817
.,chr1,23050000,23100000,-0.0589504,0.212961173961365,.,CPD,+,12,_,0.788761973033523,0.830406017220851,0.96873705710363,0.857204760705277
.,chr1,23100000,23150000,-0.162169517901862,0.301042979263873,.,CPD,+,12,_,0.755197922952023,1.38794164625862,1.17221566158277,1.18403267568066
.,chr1,23100000,23150000,-0.162169517901862,0.301042979263873,.,CPD,-,12,_,0.812266404619696,0.785632464412434,0.931635558235158,0.843283038595795
.,chr1,23150000,23200000,0.121057241677857,0.397529285379316,.,CPD,-,12,_,0.772325294022032,1.12512833833904,1.12022353403222,1.00437841569813
.,chr1,23150000,23200000,0.121057241677857,0.397529285379316,.,CPD,+,12,_,0.836986836705233,1.04291859588806,1.02472096717062,1.01775861849269
.,chr1,23200000,23250000,0.5466886097875,0.483369538304722,.,CPD,+,12,_,0.721552273082096,1.50036979905045,1.07621039104007,1.39412313014416
.,chr1,23200000,23250000,0.5466886097875,0.483369538304722,.,CPD,-,12,_,0.848637322775476,0.98156195022221,0.947348461290663,1.03611499921046
.,chr1,23250000,23300000,0.839752340362211,0.536135934732515,.,CPD,-,12,_,0.829799335746418,0.712791135316656,0.766143132419786,0.930362885411994
.,chr1,23250000,23300000,0.839752340362211,0.536135934732515,.,CPD,+,12,_,0.949050469913516,0.715766502383927,1.02502545299272,0.698291442709186
.,chr1,23300000,23350000,0.90790623808206,0.614465731877835,.,CPD,+,12,_,1.22905634271236,1.04516237036279,0.86113572243033,1.21370225754089
.,chr1,23300000,23350000,0.90790623808206,0.614465731877835,.,CPD,-,12,_,1.18097451627686,0.914606033521029,0.967930748329333,0.944908543405256
.,chr1,23350000,23400000,0.920165873244293,0.745905173090225,.,CPD,-,12,_,2.64396121043631,1.64723475660865,1.51642103645208,1.08626477542321
.,chr1,23350000,23400000,0.920165873244293,0.745905173090225,.,CPD,+,12,_,1.38890433054997,1.13838485441919,1.06950496383984,1.06440352584438
.,chr1,23400000,23450000,0.899587675115703,0.838713451871075,.,CPD,-,12,_,1.38727014408046,1.24756788133182,1.29614382704205,0.962522719549504
.,chr1,23400000,23450000,0.899587675115703,0.838713451871075,.,CPD,+,12,_,1.5856436276689,1.00506515583132,1.11054031252571,0.905023567803224
.,chr1,23450000,23500000,0.772101286957392,0.850400890892325,.,CPD,+,12,_,1.5774735393973,1.09064471584801,1.05522473307639,1.03356629318984
.,chr1,23450000,23500000,0.772101286957392,0.850400890892325,.,CPD,-,12,_,1.17263210728663,1.02762984113811,1.05306648439425,0.975845168720979
.,chr1,2350000,2400000,-0.131371,-0.13835428987515,.,CPD,+,12,_,0.533072029786352,0.960612898140051,0.959786082761571,1.00086145797832
.,chr1,2350000,2400000,-0.131371,-0.13835428987515,.,CPD,-,12,_,0.360992949123104,0.650145009325253,0.518532292220915,1.2538177835379
.,chr1,23500000,23550000,0.57522,0.830614472483712,.,CPD,-,12,_,1.66841417125382,0.826675281236333,1.16024471290954,0.712500795770299
.,chr1,23500000,23550000,0.57522,0.830614472483712,.,CPD,+,12,_,1.29790568551704,0.786076874854894,1.16830758721356,0.672833835419751
.,chr1,23550000,23600000,0.724347571453198,0.803663948675506,.,CPD,-,12,_,0.990867672798681,0.809168006639221,0.6823909858175,1.18578355144865
.,chr1,23550000,23600000,0.724347571453198,0.803663948675506,.,CPD,+,12,_,1.32670928560179,0.696377594338389,0.791789761043201,0.879498104927367
.,chr1,23600000,23650000,1.15222489422204,0.764007454422113,.,CPD,-,12,_,2.05151613923221,1.837087540575,1.7800433922968,1.03204649309396
.,chr1,23600000,23650000,1.15222489422204,0.764007454422113,.,CPD,+,12,_,2.56789583492858,2.1686171362853,1.80248758745139,1.20312458814299
.,chr1,23650000,23700000,1.04914002948635,0.721896886910542,.,CPD,+,12,_,2.14578953005508,1.31180129333494,1.3232006293,0.991385028307394
.,chr1,23650000,23700000,1.04914002948635,0.721896886910542,.,CPD,-,12,_,1.20155075766127,1.22046190880315,1.13085537093528,1.07923784081581
.,chr1,23700000,23750000,0.663563,0.699540059176677,.,CPD,-,12,_,1.13494814338803,1.10476843709109,0.878525189064062,1.25752619372025
.,chr1,23700000,23750000,0.663563,0.699540059176677,.,CPD,+,12,_,1.46630193264143,1.49856478490741,1.17823652213034,1.27187093317893
.,chr1,23750000,23800000,0.641888156276086,0.722761359176677,.,CPD,-,12,_,0.967330687596772,1.0650330650056,1.08223601811109,0.984104250073358
.,chr1,23750000,23800000,0.641888156276086,0.722761359176677,.,CPD,+,12,_,0.983548190078689,1.09488306076317,0.87239239854053,1.25503507664081
.,chr1,23800000,23850000,0.638401,0.746788485092253,.,CPD,-,12,_,1.12253175739696,1.17076245132557,1.04951868902796,1.11552320465099
.,chr1,23800000,23850000,0.638401,0.746788485092253,.,CPD,+,12,_,1.23148315155396,0.746087955886324,0.92809322373366,0.803893333995975
.,chr1,23850000,23900000,0.523600930710358,0.730042695670049,.,CPD,-,12,_,2.2880265661327,1.28298495745548,1.65158385682577,0.776820960166857
.,chr1,23850000,23900000,0.523600930710358,0.730042695670049,.,CPD,+,12,_,1.63886396136379,1.01603035992698,0.970975923317131,1.04640118825597
.,chr1,23900000,23950000,0.478482,0.710497383069108,.,CPD,+,12,_,1.84593924826831,1.12928928108067,1.32379050369691,0.853072504997537
.,chr1,23900000,23950000,0.478482,0.710497383069108,.,CPD,-,12,_,1.92237539591866,1.04524066324256,1.12995090468861,0.925031927409809
.,chr1,23950000,24000000,0.548533009618735,0.725054883069108,.,CPD,+,12,_,1.24840390764636,0.809307584832346,0.978210247495016,0.827335009937594
.,chr1,23950000,24000000,0.548533009618735,0.725054883069108,.,CPD,-,12,_,1.3050305069456,0.771514202652626,0.935242396889088,0.824935017081055
.,chr1,2400000,2450000,-0.100405856712518,-0.14653321987515,.,CPD,-,12,_,0.551597667234846,0.984104618938977,0.752867650194706,1.30714159213039
.,chr1,2400000,2450000,-0.100405856712518,-0.14653321987515,.,CPD,+,12,_,0.449653070983363,0.915898543210274,0.914821311789184,1.00117753205703
.,chr1,24000000,24050000,0.807433,0.766063687785086,.,CPD,+,12,_,1.59917835298037,0.996828615210982,1.14903181509291,0.867537871551778
.,chr1,24000000,24050000,0.807433,0.766063687785086,.,CPD,-,12,_,1.60315754112636,1.0221897246788,1.08934328425566,0.938354088607849
.,chr1,24050000,24100000,0.964618830608963,0.824297503288775,.,CPD,-,12,_,1.37865392969351,1.08235697822585,0.970801399162927,1.11491081405436
.,chr1,24050000,24100000,0.964618830608963,0.824297503288775,.,CPD,+,12,_,1.24678030837472,1.13900379035356,1.00731464359221,1.13073288232138
.,chr1,24100000,24150000,0.984767,0.887276410217739,.,CPD,-,12,_,1.25343179790916,1.13098499250044,1.24768608647036,0.906465981118648
.,chr1,24100000,24150000,0.984767,0.887276410217739,.,CPD,+,12,_,1.34643412881368,1.1097951908335,1.16587002569933,0.951903013518008
.,chr1,24150000,24200000,0.853686903476935,0.91681389623707,.,CPD,-,12,_,0.962406961459325,1.21490382410456,1.12782437106634,1.07721011823489
.,chr1,24150000,24200000,0.853686903476935,0.91681389623707,.,CPD,+,12,_,0.959963526755696,0.953447176353319,0.962395435114525,0.990702097667222
.,chr1,24200000,24250000,0.809138,0.91266255093429,.,CPD,-,12,_,0.634139067078327,0.86401678414775,0.683879527827287,1.26340495509899
.,chr1,24200000,24250000,0.809138,0.91266255093429,.,CPD,+,12,_,0.931447207809184,1.44716480786544,0.98507479292433,1.46909129972693
.,chr1,24250000,24300000,1.05197620343587,0.890358129485628,.,CPD,-,12,_,2.90281074146866,3.95844747375154,2.72070983917483,1.45493187724572
.,chr1,24250000,24300000,1.05197620343587,0.890358129485628,.,CPD,+,12,_,2.66722826884936,2.6036323055301,2.85611448398471,0.91159941946642
