chromosomes,start_position,end_position,dataset,score,dataset_strand,product,phase,time_after_exposure,sample_strand,replicate,real,sim,real_sim,score_sma
chr1,18900000,18950000,.,0.1055045,.,CPD,late,12,-,_,0.984598386523154,1.36005555805299,0.723939827820468,-0.00613373187699408
chr1,18900000,18950000,.,0.1055045,.,CPD,early,12,-,_,0.668814519173871,1.36796514542527,0.488911959058689,-0.00613373187699408
chr1,18900000,18950000,.,0.1055045,.,CPD,early,12,+,_,0.914463216403153,1.62321178916223,0.563366544346703,-0.00613373187699408
chr1,18900000,18950000,.,0.1055045,.,CPD,late,12,+,_,1.28313930742855,1.62715907864058,0.788576436239143,-0.00613373187699408
chr1,18950000,19000000,.,0.166726,.,CPD,early,12,+,_,1.06572780859014,1.79871814801567,0.592492942691351,0.0342641479937937
chr1,18950000,19000000,.,0.166726,.,CPD,early,12,-,_,1.08277721753952,1.64853255157581,0.656812761449273,0.0342641479937937
chr1,18950000,19000000,.,0.166726,.,CPD,late,12,-,_,1.31844389937867,1.87979209169874,0.701377511481717,0.0342641479937937
chr1,18950000,19000000,.,0.166726,.,CPD,late,12,+,_,1.63841712642087,2.00595872653511,0.816775093499008,0.0342641479937937
chr1,1900000,1950000,.,0.203209,.,CPD,early,12,-,_,2.60469462895846,2.37446353038677,1.09696131173436,0.379789521557214
chr1,1900000,1950000,.,0.203209,.,CPD,late,12,-,_,1.68775373202545,2.69107078390557,0.627168093132059,0.379789521557214
chr1,1900000,1950000,.,0.203209,.,CPD,early,12,+,_,2.3594055349723,3.00245871120334,0.785824473178745,0.379789521557214
chr1,1900000,1950000,.,0.203209,.,CPD,late,12,+,_,1.94643954618799,2.68472391884919,0.725005477294044,0.379789521557214
chr1,19000000,19050000,.,0.308366,.,CPD,early,12,+,_,0.901411109835401,2.01034191967528,0.448386963935468,0.0949001305428219
chr1,19000000,19050000,.,0.308366,.,CPD,early,12,-,_,0.909656336764065,2.19088502320535,0.415200399440954,0.0949001305428219
chr1,19000000,19050000,.,0.308366,.,CPD,late,12,+,_,1.35593141496899,1.81407003736491,0.747452626988204,0.0949001305428219
chr1,19000000,19050000,.,0.308366,.,CPD,late,12,-,_,1.23297831208621,1.91300031812418,0.644525931545704,0.0949001305428219
chr1,19050000,19100000,.,0.197755,.,CPD,early,12,-,_,0.819349874346183,1.41141974019324,0.580514676827464,0.160315839150324
chr1,19050000,19100000,.,0.197755,.,CPD,late,12,-,_,1.31781874816987,1.54791266635219,0.851352131690633,0.160315839150324
chr1,19050000,19100000,.,0.197755,.,CPD,early,12,+,_,0.736903148613916,1.28619739025385,0.572931615471929,0.160315839150324
chr1,19050000,19100000,.,0.197755,.,CPD,late,12,+,_,0.880343530614198,1.73598092979623,0.50711589943418,0.160315839150324
chr1,19100000,19150000,.,0.0431772757080226,.,CPD,early,12,+,_,0.871111576731689,1.86739541797999,0.466484799279413,0.189624163513592
chr1,19100000,19150000,.,0.0431772757080226,.,CPD,early,12,-,_,1.28172741921736,1.4807580462071,0.865588691211535,0.189624163513592
chr1,19100000,19150000,.,0.0431772757080226,.,CPD,late,12,+,_,1.2732841668185,2.0540252664766,0.619897032232058,0.189624163513592
chr1,19100000,19150000,.,0.0431772757080226,.,CPD,late,12,-,_,1.30670067436397,1.93821169555103,0.674178510718599,0.189624163513592
chr1,19150000,19200000,.,0.00777514030493413,.,CPD,early,12,-,_,1.08386440070991,1.98204267368948,0.546842111472983,0.198210606536312
chr1,19150000,19200000,.,0.00777514030493413,.,CPD,early,12,+,_,1.09246649912824,1.55959200460732,0.700482238880999,0.198210606536312
chr1,19150000,19200000,.,0.00777514030493413,.,CPD,late,12,-,_,1.10201814363085,1.88136807016407,0.585753612547887,0.198210606536312
chr1,19150000,19200000,.,0.00777514030493413,.,CPD,late,12,+,_,1.191225628386,2.43064457901148,0.490086308246044,0.198210606536312
chr1,19200000,19250000,.,0.00746764999999999,.,CPD,early,12,-,_,1.73046693461914,2.41630377823564,0.71616282282301,0.173150233005144
chr1,19200000,19250000,.,0.00746764999999999,.,CPD,early,12,+,_,1.83023608295511,2.20544239877482,0.82987253893906,0.173150233005144
chr1,19200000,19250000,.,0.00746764999999999,.,CPD,late,12,-,_,2.52222613633018,2.23336817106917,1.12933736989846,0.173150233005144
chr1,19200000,19250000,.,0.00746764999999999,.,CPD,late,12,+,_,2.67389675031886,2.85620467291796,0.936171268002005,0.173150233005144
chr1,19250000,19300000,.,0.193254825490282,.,CPD,early,12,-,_,3.30155723323769,1.63501998967765,2.01927637220424,0.119655458401526
chr1,19250000,19300000,.,0.193254825490282,.,CPD,early,12,+,_,2.88465327662375,2.27444435897411,1.26828922643985,0.119655458401526
chr1,19250000,19300000,.,0.193254825490282,.,CPD,late,12,-,_,2.71769848412899,2.14589696130401,1.266462711461,0.119655458401526
chr1,19250000,19300000,.,0.193254825490282,.,CPD,late,12,+,_,2.74949255447744,2.42974779455937,1.13159586383164,0.119655458401526
chr1,19300000,19350000,.,0.463988,.,CPD,early,12,-,_,1.66352853276346,1.49400936691197,1.11346593241371,0.0959374855623547
chr1,19300000,19350000,.,0.463988,.,CPD,early,12,+,_,1.75456740769082,1.265207200229,1.38678266087423,0.0959374855623547
chr1,19300000,19350000,.,0.463988,.,CPD,late,12,-,_,1.38596864003602,1.72135734625684,0.805160324815685,0.0959374855623547
chr1,19300000,19350000,.,0.463988,.,CPD,late,12,+,_,1.65764645317407,1.73473984417053,0.955559105156011,0.0959374855623547
chr1,19350000,19400000,.,0.402227243632681,.,CPD,early,12,-,_,2.94965954764626,2.0734766245907,1.42256706087946,0.0882701707124903
chr1,19350000,19400000,.,0.402227243632681,.,CPD,late,12,-,_,2.32436776334907,2.69766654563083,0.861621599272024,0.0882701707124903
chr1,19350000,19400000,.,0.402227243632681,.,CPD,early,12,+,_,3.16002706359409,2.34098336860408,1.3498716419666,0.0882701707124903
chr1,19350000,19400000,.,0.402227243632681,.,CPD,late,12,+,_,2.9978832343947,3.01112531888463,0.995602280513905,0.0882701707124903
chr1,19400000,19450000,.,0.191368930227198,.,CPD,early,12,-,_,2.93042509720131,1.52241033705525,1.92485890687627,0.0748590127503242
chr1,19400000,19450000,.,0.191368930227198,.,CPD,early,12,+,_,3.39794229638639,1.47671004717428,2.30102199337537,0.0748590127503242
chr1,19400000,19450000,.,0.191368930227198,.,CPD,late,12,-,_,2.62978952101076,1.68986531509031,1.55621249665701,0.0748590127503242
chr1,19400000,19450000,.,0.191368930227198,.,CPD,late,12,+,_,3.08786344316865,1.72997407536787,1.7849189112918,0.0748590127503242
chr1,19450000,19500000,.,-0.0838777353116721,.,CPD,late,12,-,_,1.56638093540798,1.27825862235514,1.22540220579305,0.078933911141788
chr1,19450000,19500000,.,-0.0838777353116721,.,CPD,early,12,-,_,1.66954431745029,1.27886544377801,1.30548864665398,0.078933911141788
chr1,19450000,19500000,.,-0.0838777353116721,.,CPD,early,12,+,_,1.91606881715511,1.06594467163296,1.79753121165268,0.078933911141788
chr1,19450000,19500000,.,-0.0838777353116721,.,CPD,late,12,+,_,1.89532093184366,1.07252821097686,1.76715252097416,0.078933911141788
chr1,1950000,2000000,.,0.197106776362828,.,CPD,early,12,-,_,3.12842679295815,3.50661487982251,0.892150093515972,0.296655151557214
chr1,1950000,2000000,.,0.197106776362828,.,CPD,early,12,+,_,2.57490435907958,3.44914861590569,0.7465333175861,0.296655151557214
chr1,1950000,2000000,.,0.197106776362828,.,CPD,late,12,-,_,2.3918181918263,3.43859044610156,0.695581003122364,0.296655151557214
chr1,1950000,2000000,.,0.197106776362828,.,CPD,late,12,+,_,2.01368769881637,4.33180016490922,0.464861633075489,0.296655151557214
chr1,19500000,19550000,.,-0.226581746036185,.,CPD,early,12,-,_,1.4756003222943,1.2113816098881,1.21811352446617,0.0949834472871851
chr1,19500000,19550000,.,-0.226581746036185,.,CPD,early,12,+,_,1.62886906261346,1.16518665931051,1.39794688653347,0.0949834472871851
chr1,19500000,19550000,.,-0.226581746036185,.,CPD,late,12,-,_,1.63363547987166,1.46865627749095,1.11233343356729,0.0949834472871851
chr1,19500000,19550000,.,-0.226581746036185,.,CPD,late,12,+,_,2.06599971487276,1.3346843000822,1.54793138328331,0.0949834472871851
chr1,19550000,19600000,.,-0.0394247283917131,.,CPD,early,12,-,_,1.11346455651409,1.34387047622866,0.828550501115875,0.114199696284572
chr1,19550000,19600000,.,-0.0394247283917131,.,CPD,early,12,+,_,1.32074308103564,1.19483248071959,1.10537929153066,0.114199696284572
chr1,19550000,19600000,.,-0.0394247283917131,.,CPD,late,12,-,_,1.30621392975346,1.67486223613703,0.779893355746182,0.114199696284572
chr1,19550000,19600000,.,-0.0394247283917131,.,CPD,late,12,+,_,1.60542279532329,1.49446869869565,1.0742431719878,0.114199696284572
chr1,19600000,19650000,.,-0.0334958727906217,.,CPD,early,12,-,_,0.949073296740114,1.59645885411863,0.594486537684104,0.170197886660624
chr1,19600000,19650000,.,-0.0334958727906217,.,CPD,early,12,+,_,1.14313748702844,1.60379268347749,0.712771356800174,0.170197886660624
chr1,19600000,19650000,.,-0.0334958727906217,.,CPD,late,12,-,_,1.01750770820199,2.02791405501455,0.501750902946766,0.170197886660624
chr1,19600000,19650000,.,-0.0334958727906217,.,CPD,late,12,+,_,1.14595575013665,2.00075262629501,0.572762337070491,0.170197886660624
chr1,19650000,19700000,.,-0.126336439316726,.,CPD,early,12,-,_,3.51767805291147,2.08859445670384,1.68423220775132,0.253299345492512
chr1,19650000,19700000,.,-0.126336439316726,.,CPD,early,12,+,_,2.15126685036348,2.09489732804415,1.02690801194155,0.253299345492512
chr1,19650000,19700000,.,-0.126336439316726,.,CPD,late,12,-,_,2.63856392880995,2.36589973085031,1.11524757131683,0.253299345492512
chr1,19650000,19700000,.,-0.126336439316726,.,CPD,late,12,+,_,2.97872933143277,2.63652205179937,1.12979496204094,0.253299345492512
chr1,19700000,19750000,.,0.0482166339146372,.,CPD,late,12,+,_,2.74749948892115,1.77875701436182,1.54461765532764,0.327644887544146
chr1,19700000,19750000,.,0.0482166339146372,.,CPD,early,12,-,_,2.10186942972773,1.56491787371811,1.34311804154545,0.327644887544146
chr1,19700000,19750000,.,0.0482166339146372,.,CPD,early,12,+,_,2.29004755855748,2.2459950878612,1.01961378764111,0.327644887544146
chr1,19700000,19750000,.,0.0482166339146372,.,CPD,late,12,-,_,2.15016102888594,1.8328946677782,1.17309579578423,0.327644887544146
chr1,19750000,19800000,.,0.353750186944253,.,CPD,early,12,-,_,2.98497159610293,1.48220551252793,2.01387160611216,0.372854507313042
chr1,19750000,19800000,.,0.353750186944253,.,CPD,early,12,+,_,3.01589345508196,1.7240333741286,1.74932428822982,0.372854507313042
chr1,19750000,19800000,.,0.353750186944253,.,CPD,late,12,-,_,2.36677507172076,1.53294925011764,1.54393569881008,0.372854507313042
chr1,19750000,19800000,.,0.353750186944253,.,CPD,late,12,+,_,2.42520047110842,1.42963135394983,1.69638170316284,0.372854507313042
chr1,19800000,19850000,.,0.656150489973868,.,CPD,early,12,-,_,2.33076281862343,1.75714988444317,1.32644507976167,0.387056780152214
chr1,19800000,19850000,.,0.656150489973868,.,CPD,late,12,-,_,1.77463735661753,1.57822196349349,1.12445359250309,0.387056780152214
chr1,19800000,19850000,.,0.656150489973868,.,CPD,early,12,+,_,2.48224582662376,1.52317994376368,1.62964713183545,0.387056780152214
chr1,19800000,19850000,.,0.656150489973868,.,CPD,late,12,+,_,1.8363996776135,1.94234544483507,0.945454724594286,0.387056780152214
chr1,19850000,19900000,.,0.962209147393206,.,CPD,early,12,+,_,1.73707794972879,1.45904605139468,1.19055731521862,0.46577064244602
chr1,19850000,19900000,.,0.962209147393206,.,CPD,early,12,-,_,1.21838390406023,1.49720221276995,0.813773779966647,0.46577064244602
chr1,19850000,19900000,.,0.962209147393206,.,CPD,late,12,+,_,1.09269819123607,1.34553539195278,0.812091750072981,0.46577064244602
chr1,19850000,19900000,.,0.962209147393206,.,CPD,late,12,-,_,1.1604788622259,1.37499967060868,0.843984829256128,0.46577064244602
chr1,19900000,19950000,.,1.02238351854607,.,CPD,early,12,-,_,1.84353721727891,1.76262277165484,1.04590570763369,0.612784286377693
chr1,19900000,19950000,.,1.02238351854607,.,CPD,early,12,+,_,2.03849384322492,1.43228400741848,1.42324694869634,0.612784286377693
chr1,19900000,19950000,.,1.02238351854607,.,CPD,late,12,-,_,1.63524133992032,1.19785467820187,1.36514167342488,0.612784286377693
chr1,19900000,19950000,.,1.02238351854607,.,CPD,late,12,+,_,1.47416409567173,1.60137662845085,0.920560516171525,0.612784286377693
chr1,19950000,20000000,.,0.659577685204676,.,CPD,early,12,-,_,2.72592290211616,2.90265246203387,0.939114460918316,0.695616873839902
chr1,19950000,20000000,.,0.659577685204676,.,CPD,early,12,+,_,3.1046264200616,2.37770467634689,1.30572415108825,0.695616873839902
chr1,19950000,20000000,.,0.659577685204676,.,CPD,late,12,-,_,2.79362347048239,2.2048689195865,1.26702474041237,0.695616873839902
chr1,19950000,20000000,.,0.659577685204676,.,CPD,late,12,+,_,2.57087768047513,2.1829665100213,1.17769909372089,0.695616873839902
chr1,2000000,2050000,.,-0.0920612,.,CPD,late,12,-,_,2.28474443422275,3.35788478345739,0.680411801345461,0.137241084849415
chr1,2000000,2050000,.,-0.0920612,.,CPD,early,12,-,_,2.50274143436652,3.23606524483505,0.773390288827162,0.137241084849415
chr1,2000000,2050000,.,-0.0920612,.,CPD,early,12,+,_,2.4677652341968,2.96065543676398,0.833519903583947,0.137241084849415
chr1,2000000,2050000,.,-0.0920612,.,CPD,late,12,+,_,2.38937570232689,3.30328938724408,0.723332237119053,0.137241084849415
chr1,20000000,20050000,.,0.225514451652774,.,CPD,early,12,-,_,2.33426295137474,2.57556367262861,0.906311490638628,0.6820474144118
chr1,20000000,20050000,.,0.225514451652774,.,CPD,early,12,+,_,2.61047533717038,1.61524922542106,1.61614399566722,0.6820474144118
chr1,20000000,20050000,.,0.225514451652774,.,CPD,late,12,-,_,1.52742146907028,2.08210002461659,0.733596585664294,0.6820474144118
chr1,20000000,20050000,.,0.225514451652774,.,CPD,late,12,+,_,1.52750889017084,2.08040472140392,0.734236408163903,0.6820474144118
chr1,20050000,20100000,.,0.102598,.,CPD,early,12,+,_,2.60074034595316,2.25604327635524,1.15278832334936,0.623802041312319
chr1,20050000,20100000,.,0.102598,.,CPD,early,12,-,_,2.8116240797472,2.18162123875205,1.28877736877715,0.623802041312319
chr1,20050000,20100000,.,0.102598,.,CPD,late,12,-,_,2.14791200057239,1.93165876344737,1.11195209071973,0.623802041312319
chr1,20050000,20100000,.,0.102598,.,CPD,late,12,+,_,2.09301286245002,2.2378378097741,0.935283537219929,0.623802041312319
chr1,20100000,20150000,.,0.753642750147443,.,CPD,early,12,+,_,2.13743445481613,2.27008579424915,0.941565495115176,0.534915376572998
chr1,20100000,20150000,.,0.753642750147443,.,CPD,early,12,-,_,1.97260408620022,2.38502519567062,0.827078929724078,0.534915376572998
chr1,20100000,20150000,.,0.753642750147443,.,CPD,late,12,+,_,1.93688991493685,1.83055396347065,1.05808949290115,0.534915376572998
chr1,20100000,20150000,.,0.753642750147443,.,CPD,late,12,-,_,1.70119437210689,1.82828473105035,0.930486561100116,0.534915376572998
chr1,20150000,20200000,.,1.3438,.,CPD,early,12,-,_,1.61111221083559,1.58087116201342,1.01912935699558,0.443536002635619
chr1,20150000,20200000,.,1.3438,.,CPD,late,12,-,_,1.28374800728976,1.47247269308041,0.871831452849674,0.443536002635619
chr1,20150000,20200000,.,1.3438,.,CPD,early,12,+,_,1.55084405121003,1.21563856055799,1.27574437133532,0.443536002635619
chr1,20150000,20200000,.,1.3438,.,CPD,late,12,+,_,1.48421316158126,1.28012742151064,1.15942611387059,0.443536002635619
chr1,20200000,20250000,.,0.876542508536729,.,CPD,late,12,+,_,1.7796599821468,1.28107860670954,1.38918874519174,0.396104798656218
chr1,20200000,20250000,.,0.876542508536729,.,CPD,early,12,-,_,2.28822073999225,1.49154400492037,1.53412888419233,0.396104798656218
chr1,20200000,20250000,.,0.876542508536729,.,CPD,early,12,+,_,2.42684025758605,1.5672913588653,1.54842955259005,0.396104798656218
chr1,20200000,20250000,.,0.876542508536729,.,CPD,late,12,-,_,1.86620138853733,1.30289518586977,1.43234959248967,0.396104798656218
chr1,20250000,20300000,.,0.218055592663231,.,CPD,late,12,+,_,1.26884427357459,1.44935756725778,0.87545289184592,0.389294000752472
chr1,20250000,20300000,.,0.218055592663231,.,CPD,early,12,-,_,1.16808143243567,1.59329241931962,0.733124326879356,0.389294000752472
chr1,20250000,20300000,.,0.218055592663231,.,CPD,early,12,+,_,1.43362044129993,1.68664765218696,0.849982175851049,0.389294000752472
chr1,20250000,20300000,.,0.218055592663231,.,CPD,late,12,-,_,0.884308337033556,1.48008893114806,0.597469732002944,0.389294000752472
chr1,20300000,20350000,.,0.0736967589790586,.,CPD,early,12,-,_,0.818300770793883,1.0934828648914,0.74834347850083,0.398952300752472
chr1,20300000,20350000,.,0.0736967589790586,.,CPD,early,12,+,_,0.810202427583148,1.39935335579772,0.578983445622484,0.398952300752472
chr1,20300000,20350000,.,0.0736967589790586,.,CPD,late,12,-,_,0.631730669072439,1.16613067302575,0.541732314984302,0.398952300752472
chr1,20300000,20350000,.,0.0736967589790586,.,CPD,late,12,+,_,0.549893748055004,1.23860542702938,0.443962004408332,0.398952300752472
chr1,20350000,20400000,.,0.0733425,.,CPD,early,12,-,_,0.404128081157208,0.970411894458305,0.416450049164738,0.335897713744034
chr1,20350000,20400000,.,0.0733425,.,CPD,early,12,+,_,0.405896643944881,1.13764223200349,0.356787602047844,0.335897713744034
chr1,20350000,20400000,.,0.0733425,.,CPD,late,12,-,_,0.552181431542692,1.09109119924376,0.506081830671359,0.335897713744034
chr1,20350000,20400000,.,0.0733425,.,CPD,late,12,+,_,0.526515062998977,1.10641916265997,0.475873051342648,0.335897713744034
chr1,20400000,20450000,.,0.108589779172277,.,CPD,early,12,-,_,0.901044583225275,1.49614044253184,0.602245990824556,0.185922999859884
chr1,20400000,20450000,.,0.108589779172277,.,CPD,early,12,+,_,0.87255441164139,1.49409820878555,0.584000707925774,0.185922999859884
chr1,20400000,20450000,.,0.108589779172277,.,CPD,late,12,-,_,1.30449211208366,1.7430799395752,0.748383411722114,0.185922999859884
chr1,20400000,20450000,.,0.108589779172277,.,CPD,late,12,+,_,0.953767927210105,2.01830308792918,0.472559316246547,0.185922999859884
chr1,20450000,20500000,.,0.185265645410663,.,CPD,early,12,-,_,0.72831099941883,1.86745811381406,0.390001250379501,0.0755526939941657
chr1,20450000,20500000,.,0.185265645410663,.,CPD,early,12,+,_,0.885855545965192,2.10775474692706,0.420283976234285,0.0755526939941657
chr1,20450000,20500000,.,0.185265645410663,.,CPD,late,12,-,_,0.89878882363659,1.87947800780706,0.478211939646625,0.0755526939941657
chr1,20450000,20500000,.,0.185265645410663,.,CPD,late,12,+,_,1.17263854333836,1.73714643886442,0.675037243322403,0.0755526939941657
chr1,2050000,2100000,.,-0.13108241102296,.,CPD,early,12,+,_,2.54096839248353,2.6888134375702,0.945014762638098,0.0441541065339868
chr1,2050000,2100000,.,-0.13108241102296,.,CPD,early,12,-,_,2.86358642953313,2.70375784456562,1.05911349838106,0.0441541065339868
chr1,2050000,2100000,.,-0.13108241102296,.,CPD,late,12,+,_,1.88283041069165,2.67916339105643,0.702768042060036,0.0441541065339868
chr1,2050000,2100000,.,-0.13108241102296,.,CPD,late,12,-,_,1.95470286734733,1.82937517330567,1.06850846992484,0.0441541065339868
chr1,20500000,20550000,.,0.157406472615323,.,CPD,early,12,-,_,0.992421104488826,1.2469541441744,0.795876182877518,0.0463418186334064
chr1,20500000,20550000,.,0.157406472615323,.,CPD,early,12,+,_,0.893836226559473,0.929210897411002,0.961930417572489,0.0463418186334064
chr1,20500000,20550000,.,0.157406472615323,.,CPD,late,12,-,_,1.03122624963602,1.74555942739821,0.590771206897886,0.0463418186334064
chr1,20500000,20550000,.,0.157406472615323,.,CPD,late,12,+,_,1.09968335942824,1.23421411851784,0.890998849331625,0.0463418186334064
chr1,20550000,20600000,.,0.199181,.,CPD,early,12,-,_,0.583973001352189,1.12048613228575,0.521178249802081,0.0612034128973167
chr1,20550000,20600000,.,0.199181,.,CPD,early,12,+,_,0.568804871446937,1.11557630120077,0.509875362926492,0.0612034128973167
chr1,20550000,20600000,.,0.199181,.,CPD,late,12,-,_,0.944947551982268,1.14370508315987,0.826216098796672,0.0612034128973167
chr1,20550000,20600000,.,0.199181,.,CPD,late,12,+,_,0.80040069797223,1.16899351428522,0.684692163122593,0.0612034128973167
chr1,20600000,20650000,.,0.12309688006306,.,CPD,early,12,-,_,0.649478121456883,1.57219656150284,0.413102367324895,0.108543382738404
chr1,20600000,20650000,.,0.12309688006306,.,CPD,late,12,-,_,0.861065935053303,1.838511720901,0.468349440073909,0.108543382738404
chr1,20600000,20650000,.,0.12309688006306,.,CPD,early,12,+,_,0.566096276820999,1.12014004381882,0.505379912043002,0.108543382738404
chr1,20600000,20650000,.,0.12309688006306,.,CPD,late,12,+,_,1.31625257987832,1.82926092542341,0.719554308291833,0.108543382738404
chr1,20650000,20700000,.,-0.155947138841505,.,CPD,early,12,-,_,0.749447297653712,1.53534820459262,0.488128553126856,0.165531727370445
chr1,20650000,20700000,.,-0.155947138841505,.,CPD,early,12,+,_,0.893836226559473,1.42707369797179,0.626342022720919,0.165531727370445
chr1,20650000,20700000,.,-0.155947138841505,.,CPD,late,12,-,_,1.03538532650942,1.66888110629803,0.620406883751082,0.165531727370445
chr1,20650000,20700000,.,-0.155947138841505,.,CPD,late,12,+,_,1.30340092518628,1.93099735639026,0.674988456547043,0.165531727370445
chr1,20700000,20750000,.,-0.22716055012045,.,CPD,early,12,-,_,0.754987880686157,1.45806054241029,0.517802833782267,0.217085643436481
chr1,20700000,20750000,.,-0.22716055012045,.,CPD,early,12,+,_,0.886742288253445,1.49440558580348,0.593374580955329,0.217085643436481
chr1,20700000,20750000,.,-0.22716055012045,.,CPD,late,12,-,_,0.996609590002211,1.5125344654221,0.658900417005762,0.217085643436481
chr1,20700000,20750000,.,-0.22716055012045,.,CPD,late,12,+,_,1.14979551251611,1.55959784067255,0.737238461435857,0.217085643436481
chr1,20750000,20800000,.,-0.0740531609443618,.,CPD,early,12,-,_,1.32883652348508,1.78094131393479,0.746142791504547,0.274097796174949
chr1,20750000,20800000,.,-0.0740531609443618,.,CPD,early,12,+,_,1.80363381430751,2.0023670095807,0.900750864191071,0.274097796174949
chr1,20750000,20800000,.,-0.0740531609443618,.,CPD,late,12,-,_,1.58684091865425,1.62959286358726,0.973765260091466,0.274097796174949
chr1,20750000,20800000,.,-0.0740531609443618,.,CPD,late,12,+,_,1.21898234205713,1.66366585284085,0.732708638562013,0.274097796174949
chr1,20800000,20850000,.,0.222312701618161,.,CPD,late,12,-,_,2.13085758117753,1.68400858061171,1.26534841075661,0.333350727732969
chr1,20800000,20850000,.,0.222312701618161,.,CPD,early,12,-,_,2.44977336168152,1.94163914690103,1.26170373397729,0.333350727732969
chr1,20800000,20850000,.,0.222312701618161,.,CPD,early,12,+,_,2.48287840710965,2.35755463671683,1.05315837369833,0.333350727732969
chr1,20800000,20850000,.,0.222312701618161,.,CPD,late,12,+,_,1.85843314054024,2.38743226625251,0.778423399402815,0.333350727732969
chr1,20850000,20900000,.,0.546742198410874,.,CPD,early,12,+,_,2.05204654829851,2.14137621289597,0.958283993228517,0.405111330459977
chr1,20850000,20900000,.,0.546742198410874,.,CPD,early,12,-,_,1.82324802432529,1.83679827038322,0.992622899162954,0.405111330459977
chr1,20850000,20900000,.,0.546742198410874,.,CPD,late,12,+,_,1.5218128945665,1.72269303969713,0.883391793835805,0.405111330459977
chr1,20850000,20900000,.,0.546742198410874,.,CPD,late,12,-,_,1.43232516788044,1.83066039721467,0.782408998446519,0.405111330459977
chr1,20900000,20950000,.,0.678473225492687,.,CPD,early,12,-,_,2.31048232148392,1.81882558713911,1.27031549249214,0.475762421229902
chr1,20900000,20950000,.,0.678473225492687,.,CPD,early,12,+,_,3.01171569331185,1.95385297317201,1.54142391196531,0.475762421229902
chr1,20900000,20950000,.,0.678473225492687,.,CPD,late,12,-,_,2.644204619538,1.5473657007457,1.70884272429182,0.475762421229902
chr1,20900000,20950000,.,0.678473225492687,.,CPD,late,12,+,_,2.27383802936322,1.90997608603467,1.19050602046226,0.475762421229902
chr1,20950000,21000000,.,0.700804806071026,.,CPD,early,12,-,_,2.63446466775423,1.91065554349304,1.37882763679001,0.517571900976368
chr1,20950000,21000000,.,0.700804806071026,.,CPD,late,12,-,_,2.09717392181871,1.93675548841689,1.08282843877879,0.517571900976368
chr1,20950000,21000000,.,0.700804806071026,.,CPD,early,12,+,_,2.00872872420355,2.25457354132178,0.890957286328258,0.517571900976368
chr1,20950000,21000000,.,0.700804806071026,.,CPD,late,12,+,_,1.99263687816977,2.41848387260479,0.823919853566621,0.517571900976368
chr1,2100000,2150000,.,-0.100975,.,CPD,early,12,-,_,2.67274557941803,4.65131629082606,0.574621335618387,-0.0288407934660132
chr1,2100000,2150000,.,-0.100975,.,CPD,early,12,+,_,2.42803273483319,3.89207610711545,0.623839993877379,-0.0288407934660132
chr1,2100000,2150000,.,-0.100975,.,CPD,late,12,-,_,2.6439371228643,3.83659415813564,0.689136513763838,-0.0288407934660132
chr1,2100000,2150000,.,-0.100975,.,CPD,late,12,+,_,2.63563749633973,3.68820861901343,0.714611826118649,-0.0288407934660132
chr1,21000000,21050000,.,0.727528,.,CPD,early,12,-,_,2.73513885327199,2.61066562756925,1.04767873158028,0.551963528704769
chr1,21000000,21050000,.,0.727528,.,CPD,early,12,+,_,2.7323774080192,2.62715137230293,1.04005328235961,0.551963528704769
chr1,21000000,21050000,.,0.727528,.,CPD,late,12,-,_,1.75567465481985,2.41211832459828,0.727855941773605,0.551963528704769
chr1,21000000,21050000,.,0.727528,.,CPD,late,12,+,_,2.41549496352334,2.65470496250144,0.909892058681842,0.551963528704769
chr1,21050000,21100000,.,0.7917103155802,.,CPD,early,12,-,_,2.24874634374238,1.77653005500942,1.26580821833068,0.583389745685006
chr1,21050000,21100000,.,0.7917103155802,.,CPD,early,12,+,_,2.00162261373158,1.65687381481534,1.20807184942727,0.583389745685006
chr1,21050000,21100000,.,0.7917103155802,.,CPD,late,12,-,_,1.81264880132806,1.88736172428276,0.960414094450764,0.583389745685006
chr1,21050000,21100000,.,0.7917103155802,.,CPD,late,12,+,_,2.22968765863693,1.59407377645362,1.3987355488636,0.583389745685006
chr1,21100000,21150000,.,0.840702907333139,.,CPD,early,12,-,_,1.48811652854226,1.32134491803012,1.12621353307262,0.588674753643296
chr1,21100000,21150000,.,0.840702907333139,.,CPD,early,12,+,_,2.01901829999316,1.1794170021562,1.71187823840255,0.588674753643296
chr1,21100000,21150000,.,0.840702907333139,.,CPD,late,12,-,_,1.4359381143796,1.36323980500479,1.05332760172342,0.588674753643296
chr1,21100000,21150000,.,0.840702907333139,.,CPD,late,12,+,_,1.47285076417202,1.24524703975755,1.1827779686662,0.588674753643296
chr1,21150000,21200000,.,0.550563768857746,.,CPD,early,12,-,_,1.50735695011509,1.1056326745013,1.36334334619315,0.577019299245409
chr1,21150000,21200000,.,0.550563768857746,.,CPD,late,12,-,_,1.40435753693217,1.02706547669769,1.36734956903389,0.577019299245409
chr1,21150000,21200000,.,0.550563768857746,.,CPD,early,12,+,_,1.48643482980332,1.00765782803327,1.47513847305143,0.577019299245409
chr1,21150000,21200000,.,0.550563768857746,.,CPD,late,12,+,_,1.32236117751775,1.24056454577207,1.06593500678739,0.577019299245409
chr1,21200000,21250000,.,0.190934247344209,.,CPD,early,12,-,_,0.996812750356647,1.06902935930408,0.93244656162255,0.562208959837087
